Date,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU
8/15/2015,76.39363098,48.25526047,66.5116272,19.88923454,73.60800934,52.57138443,44.21692276,41.24113464,43.19868088
8/16/2015,76.39363098,48.25526047,66.5116272,19.88923454,73.60800934,52.57138443,44.21692276,41.24113464,43.19868088
8/17/2015,77.12480927,48.30335999,66.65550995,19.92861748,74.35014343,52.83240509,44.46837616,41.47446442,43.40723038
8/18/2015,77.19304657,48.06285477,66.40611267,19.91286278,74.24272919,52.73573303,44.17824173,41.26057816,43.30295944
8/19/2015,77.05656433,47.62032318,64.57402039,19.73169518,73.9400177,52.24269104,43.63665009,40.98836136,43.48307037
8/20/2015,74.89227295,47.18740845,63.1160202,19.31421661,72.22138977,51.15994263,42.81459427,39.98698044,43.22711945
8/21/2015,72.4940033,45.89829254,60.90983963,18.62104797,70.01451874,49.74850082,41.77009964,38.46061325,42.70574188
8/22/2015,72.4940033,45.89829254,60.90983963,18.62104797,70.01451874,49.74850082,41.77009964,38.46061325,42.70574188
8/23/2015,72.4940033,45.89829254,60.90983963,18.62104797,70.01451874,49.74850082,41.77009964,38.46061325,42.70574188
8/24/2015,69.59853363,44.30133057,57.63893509,17.8412323,67.03621674,47.92136002,40.01960373,37.08007813,41.11316299
8/25/2015,69.31581116,43.9646225,56.80442047,17.58917236,66.36243439,47.35098267,39.39097214,36.6523056,39.84289169
8/26/2015,71.94805145,45.26335526,58.76120758,18.25083351,69.1649704,48.8300972,40.4548111,38.49950409,40.55386353
8/27/2015,73.63464355,45.92715454,61.6676178,18.69981766,70.51252747,50.00952148,41.92483902,39.39393616,41.02784348
8/28/2015,73.66388702,45.83095169,63.06806564,18.61317062,70.11215973,50.02885818,42.16661835,39.47171021,40.90460968
8/29/2015,73.66388702,45.83095169,63.06806564,18.61317062,70.11215973,50.02885818,42.16661835,39.47171021,40.90460968
8/30/2015,73.66388702,45.83095169,63.06806564,18.61317062,70.11215973,50.02885818,42.16661835,39.47171021,40.90460968
8/31/2015,73.09844208,45.51348114,63.72032547,18.45563316,68.83296204,49.58415222,41.93451309,39.1119957,40.25051498
9/1/2015,71.24612427,44.58031845,61.47577286,17.856987,67.02645111,48.26939011,40.65790939,37.85784531,39.16035843
9/2/2015,72.74747467,45.18639374,62.0417099,18.10117149,68.40329742,49.34246826,41.23818207,38.77172089,39.188797
9/3/2015,72.77672577,45.49423981,62.21436691,18.20357132,67.91505432,49.37147141,41.48963165,38.80088806,39.36890793
9/4/2015,71.99680328,44.75348282,61.18801117,17.8412323,67.06551361,48.68508911,40.66757965,38.20783997,38.82857132
9/5/2015,71.99680328,44.75348282,61.18801117,17.8412323,67.06551361,48.68508911,40.66757965,38.20783997,38.82857132
9/6/2015,71.99680328,44.75348282,61.18801117,17.8412323,67.06551361,48.68508911,40.66757965,38.20783997,38.82857132
9/7/2015,71.99680328,44.75348282,61.18801117,17.8412323,67.06551361,48.68508911,40.66757965,38.20783997,38.82857132
9/8/2015,73.66388702,45.68664551,62.14722443,18.2980938,68.94037628,50.02885818,41.68305588,39.27726746,39.65329742
9/9/2015,72.87421417,44.93626785,60.97698593,18.04603386,67.87599945,49.49714661,41.36390686,38.76200104,39.16035843
9/10/2015,73.07894897,45.01322556,61.33189392,18.13267899,68.53025055,49.52614975,41.46062088,39.15088654,39.09399796
9/11/2015,73.62489319,45.31145859,60.78514099,18.21144867,68.96966553,49.79683685,41.40259171,39.33560181,39.38787079
9/12/2015,73.62489319,45.31145859,60.78514099,18.21144867,68.96966553,49.79683685,41.40259171,39.33560181,39.38787079
9/13/2015,73.62489319,45.31145859,60.78514099,18.21144867,68.96966553,49.79683685,41.40259171,39.33560181,39.38787079
9/14/2015,73.23492432,45.16715622,60.2575798,18.17206383,68.75483704,49.54548645,40.90935898,39.23838425,39.48266602
9/15/2015,74.00510406,45.70588684,60.92902756,18.43200302,69.7410965,50.4058876,41.20916748,39.74393082,39.69121552
9/16/2015,74.84352112,46.22538376,62.6556015,18.55015564,69.93639374,50.77324677,41.79911041,39.90920639,40.0893631
9/17/2015,75.03850555,46.22538376,62.61723328,18.29021835,70.57111359,50.55089569,41.60569,39.63698959,40.63917923
9/18/2015,73.84814453,45.69405365,60.98475647,17.9385128,69.49765778,49.4400177,40.73314667,39.12502289,40.41252136
9/19/2015,73.84814453,45.69405365,60.98475647,17.9385128,69.49765778,49.4400177,40.73314667,39.12502289,40.41252136
9/20/2015,73.84814453,45.69405365,60.98475647,17.9385128,69.49765778,49.4400177,40.73314667,39.12502289,40.41252136
9/21/2015,74.49404907,46.03295898,61.33268738,18.14433861,68.5763855,49.6830368,40.8693161,39.51568604,40.57520294
9/22/2015,73.50562286,45.52944565,60.68514633,17.9147644,68.15494537,48.96369553,40.110672,38.85155869,40.06801605
9/23/2015,73.30989075,45.60690689,59.90230179,17.9226799,68.08634186,48.62347031,39.25477219,38.94922256,40.17328262
9/24/2015,73.11416626,45.68437576,60.16324997,17.7960186,67.39048004,48.32212067,39.14778519,38.94922256,40.4986496
9/25/2015,73.10437775,45.97486115,60.27922821,18.05725861,65.54792023,48.4193306,39.09915543,38.88085556,40.89100266
9/26/2015,73.10437775,45.97486115,60.27922821,18.05725861,65.54792023,48.4193306,39.09915543,38.88085556,40.89100266
9/27/2015,73.10437775,45.97486115,60.27922821,18.05725861,65.54792023,48.4193306,39.09915543,38.88085556,40.89100266
9/28/2015,71.00030518,45.29705429,57.87269592,17.63768959,63.00951385,47.46669006,37.8833847,37.99209595,40.69004059
9/29/2015,70.76543427,45.27768707,57.7857132,17.66935539,63.58775711,47.77775574,38.02927399,37.82606506,40.69961166
9/30/2015,72.67378235,45.69405365,59.14844513,17.9385128,64.91086578,48.49709702,38.82682037,38.57809448,41.42690277
10/1/2015,73.2120285,45.69405365,59.26442719,17.94643021,65.56752777,48.39016724,39.26449966,38.59762955,40.9388504
10/2/2015,74.25917816,46.323452,61.7096138,17.9701786,66.92984009,49.00257874,40.22739029,39.14455414,41.48431778
10/3/2015,74.25917816,46.323452,61.7096138,17.9701786,66.92984009,49.00257874,40.22739029,39.14455414,41.48431778
10/4/2015,74.25917816,46.323452,61.7096138,17.9701786,66.92984009,49.00257874,40.22739029,39.14455414,41.48431778
10/5/2015,75.35525513,47.11745834,63.57491684,18.35016441,67.10626221,50.39265442,41.27781296,39.91611862,42.0202179
10/6/2015,74.79743195,46.79791641,64.98597717,18.26308441,65.52832794,50.34404755,41.81275177,39.96495056,41.73313141
10/7/2015,75.05187225,47.22396851,65.80747986,18.40558052,66.57701111,51.0050621,42.36714172,40.15051651,41.58958435
10/8/2015,75.97179413,47.7855835,67.06390381,18.51640892,66.77302551,51.71467972,42.96043777,40.33608246,42.10634613
10/9/2015,76.05987549,47.89209747,66.62898254,18.39766312,67.07685089,51.88965607,42.94098282,40.51188278,41.90538406
10/10/2015,76.05987549,47.89209747,66.62898254,18.39766312,67.07685089,51.88965607,42.94098282,40.51188278,41.90538406
10/11/2015,76.05987549,47.89209747,66.62898254,18.39766312,67.07685089,51.88965607,42.94098282,40.51188278,41.90538406
10/12/2015,76.42196655,48.01797485,65.76882172,18.41349602,67.25326538,51.89937973,42.57139206,40.56071472,42.27859879
10/13/2015,76.01094055,47.72748184,65.08261871,18.27100182,66.41040039,51.34529495,42.40604782,40.47281265,42.18289948
10/14/2015,75.23781586,47.17555237,65.64318085,18.12059021,66.28298187,50.79120636,42.74646378,40.39468384,42.17333221
10/15/2015,76.21645355,47.60160828,66.82228088,18.53224182,67.76290894,51.34529495,42.86317825,40.91231155,42.79535675
10/16/2015,76.61769867,48.05670547,66.90926361,18.64307022,68.37056732,51.08283234,42.88262939,40.99044418,42.85277557
10/17/2015,76.61769867,48.05670547,66.90926361,18.64307022,68.37056732,51.08283234,42.88262939,40.99044418,42.85277557
10/18/2015,76.61769867,48.05670547,66.90926361,18.64307022,68.37056732,51.08283234,42.88262939,40.99044418,42.85277557
10/19/2015,76.97978973,48.26973343,65.58518982,18.62723732,68.61558533,51.15087509,42.58111572,41.14670944,42.88148499
10/20/2015,76.88192749,48.24068451,65.76882172,18.73806763,67.53749084,51.49110413,42.64920044,41.03927994,43.02502823
10/21/2015,76.53940582,48.25036621,64.95697784,18.60348892,66.92984009,51.50082779,42.2698822,40.72674942,42.93890381
10/22/2015,77.54740143,49.20898438,66.12641907,18.90431023,66.52800751,52.93950653,43.42729187,41.64480591,43.43652344
10/23/2015,77.92907715,49.13151932,65.9717865,19.11013603,67.9491272,53.13392258,43.78716278,42.80703354,42.67095566
10/24/2015,77.92907715,49.13151932,65.9717865,19.11013603,67.9491272,53.13392258,43.78716278,42.80703354,42.67095566
10/25/2015,77.92907715,49.13151932,65.9717865,19.11013603,67.9491272,53.13392258,43.78716278,42.80703354,42.67095566
10/26/2015,78.47711182,49.03469086,64.3577652,19.03097343,68.21375275,53.01726913,43.42729187,42.64100266,42.51784134
10/27/2015,78.10523224,49.1024704,63.58458328,18.92014313,69.46825409,52.434021,43.24249649,42.39683533,42.36472702
10/28/2015,78.84899902,48.8216629,64.99564362,19.36346054,70.04650879,52.85201645,43.89414597,43.0316658,41.91495132
10/29/2015,79.07408142,48.84103012,65.32424164,19.33971214,70.36013031,52.8228569,43.98168182,42.91446686,41.67571259
10/30/2015,79.24045563,48.29877853,65.74948883,19.06263924,69.91909027,52.75481033,44.04004288,42.63123322,41.86710358
10/31/2015,79.24045563,48.29877853,65.74948883,19.06263924,69.91909027,52.75481033,44.04004288,42.63123322,41.86710358
11/1/2015,79.24045563,48.29877853,65.74948883,19.06263924,69.91909027,52.75481033,44.04004288,42.63123322,41.86710358
11/2/2015,79.60254669,48.58927155,67.28618622,19.32387924,71.40882111,53.36721802,44.31237411,43.01213455,41.91495132
11/3/2015,79.90592957,48.35688019,69.00652313,19.35554504,71.15399933,53.40610123,44.48744202,43.23676682,42.03936005
11/4/2015,79.38724518,48.15353775,68.3879776,19.30012894,70.84037018,53.26028824,44.19565964,43.28559875,42.25946045
11/5/2015,79.67105103,48.14385223,67.80809021,19.37929344,70.61495209,53.32833862,43.97195816,43.15863037,41.89581299
11/6/2015,79.68083954,47.62097168,67.46015167,19.57720375,70.32093048,53.32833862,44.08867264,43.30513,40.43166351
11/7/2015,79.68083954,47.62097168,67.46015167,19.57720375,70.32093048,53.32833862,44.08867264,43.30513,40.43166351
11/8/2015,79.68083954,47.62097168,67.46015167,19.57720375,70.32093048,53.32833862,44.08867264,43.30513,40.43166351
11/9/2015,78.58476257,47.30143356,66.79328918,19.36346054,69.78188324,52.92006302,43.78716278,42.88516617,40.53692627
11/10/2015,79.32852936,47.42731094,66.93826294,19.45054054,70.25232697,52.91034317,43.46619797,42.60193634,40.90056992
11/11/2015,78.85878754,47.3595314,65.51753998,19.38721085,69.55646515,52.97838974,43.51482773,42.58240128,41.25465012
11/12/2015,78.12480927,46.72045517,64.02915955,19.09430313,68.35095978,52.25904846,42.63947678,42.21126938,40.86229706
11/13/2015,76.06965637,46.31376648,63.76821136,18.93597794,68.18434906,52.02574921,43.18413925,41.38110733,40.70918274
11/14/2015,76.06965637,46.31376648,63.76821136,18.93597794,68.18434906,52.02574921,43.18413925,41.38110733,40.70918274
11/15/2015,76.06965637,46.31376648,63.76821136,18.93597794,68.18434906,52.02574921,43.18413925,41.38110733,40.70918274
11/16/2015,76.98957825,47.10777283,65.89446259,19.16555214,69.03701782,52.69648361,43.73852921,42.01594162,41.39819336
11/17/2015,77.13637543,47.08840561,65.16960907,19.12597084,69.33103943,52.58955383,43.68989944,42.02570343,40.65176392
11/18/2015,78.45754242,47.73716736,66.24240112,19.46637535,70.6835556,53.31861496,44.46799088,42.66053391,40.91014099
11/19/2015,78.55540466,47.86304855,65.35323334,19.49803925,69.49765778,53.55191803,44.41936111,42.85586548,41.35034561
11/20/2015,79.49489594,47.5241394,64.65737152,19.52970505,70.09550476,53.82409668,44.2831955,43.16839981,41.52259827
11/21/2015,79.49489594,47.5241394,64.65737152,19.52970505,70.09550476,53.82409668,44.2831955,43.16839981,41.52259827
11/22/2015,79.49489594,47.5241394,64.65737152,19.52970505,70.09550476,53.82409668,44.2831955,43.16839981,41.52259827
11/23/2015,79.7884903,47.9405098,65.12127686,19.45054054,69.91909027,53.55191803,44.34155273,42.91446686,41.13981247
11/24/2015,79.62212372,48.06639099,66.51300812,19.39512634,70.13471222,53.46442795,44.71114349,42.9242363,41.08239746
11/25/2015,80.02336121,48.19226837,65.9717865,19.41095924,70.51694489,53.46442795,44.42908859,42.78749847,40.83358383
11/26/2015,80.02336121,48.19226837,65.9717865,19.41095924,70.51694489,53.46442795,44.42908859,42.78749847,40.83358383
11/27/2015,79.72977448,48.37624741,65.49820709,19.45845795,70.65415192,53.56163406,44.37073135,42.88516617,40.91014099
11/28/2015,79.72977448,48.37624741,65.49820709,19.45845795,70.65415192,53.56163406,44.37073135,42.88516617,40.91014099
11/29/2015,79.72977448,48.37624741,65.49820709,19.45845795,70.65415192,53.56163406,44.37073135,42.88516617,40.91014099
11/30/2015,79.05451202,47.85336304,65.73982239,19.44262505,69.69367981,53.21168518,44.47771835,42.93399811,40.97713089
12/1/2015,79.86678314,48.26005173,66.26172638,19.65636826,70.86977386,53.46442795,44.78895569,43.31489563,41.30249786
12/2/2015,79.17195129,48.01797485,64.21279144,19.42679214,70.27191925,52.92006302,44.18593597,43.04143143,40.38381577
12/3/2015,77.97801208,47.76621628,62.92737961,19.11013603,68.73319244,52.25904846,43.79688644,42.4847374,40.07758331
12/4/2015,79.48511505,48.84103012,62.5311203,19.61678505,70.35032654,53.03671265,44.56525421,43.52976227,40.64218903
12/5/2015,79.48511505,48.84103012,62.5311203,19.61678505,70.35032654,53.03671265,44.56525421,43.52976227,40.64218903
12/6/2015,79.48511505,48.84103012,62.5311203,19.61678505,70.35032654,53.03671265,44.56525421,43.52976227,40.64218903
12/7/2015,79.15237427,48.9765892,60.15358353,19.43470764,69.95829773,52.77425003,43.76771164,43.31489563,40.82401657
12/8/2015,78.91750336,48.85071564,59.53503799,19.18930054,70.1151123,51.92853928,42.94098282,43.20746231,40.76659775
12/9/2015,77.90950775,48.38592529,60.31788635,18.96764183,69.40945435,51.77300644,44.23456573,42.57263565,40.77616882
12/10/2015,78.17373657,48.44402695,60.7044754,18.98347473,69.92889404,52.01602936,43.90387726,42.68983459,40.10629272
12/11/2015,76.39260864,47.91146088,58.43325424,18.56390572,68.89980316,51.14115906,42.7367363,41.80107498,39.99145889
12/12/2015,76.39260864,47.91146088,58.43325424,18.56390572,68.89980316,51.14115906,42.7367363,41.80107498,39.99145889
12/13/2015,76.39260864,47.91146088,58.43325424,18.56390572,68.89980316,51.14115906,42.7367363,41.80107498,39.99145889
12/14/2015,76.78406525,48.38592529,58.74252701,18.60348892,69.35064697,51.32585144,42.17261887,42.12337112,40.19242096
12/15/2015,77.20487976,48.69578171,60.22123718,19.03888893,70.25232697,51.33557129,42.40604782,42.30893707,40.50821686
12/16/2015,78.49668884,49.63503265,59.82498169,19.34762764,71.1638031,52.24932861,42.8437233,42.88516617,41.53216553
12/17/2015,77.20487976,48.99595642,58.35593414,19.07055473,70.39933777,51.38417816,41.98781967,42.21126938,41.61829376
12/18/2015,75.99645996,48.13407516,57.34326172,18.56374741,69.38279724,50.60524368,41.4246788,41.39663696,41.10660553
12/19/2015,75.99645996,48.13407516,57.34326172,18.56374741,69.38279724,50.60524368,41.4246788,41.39663696,41.10660553
12/20/2015,75.99645996,48.13407516,57.34326172,18.56374741,69.38279724,50.60524368,41.4246788,41.39663696,41.10660553
12/21/2015,76.37973785,48.68038559,57.4017868,18.74699593,70.01274109,50.99647522,41.79707718,41.81875229,41.07759857
12/22/2015,76.93990326,49.3144989,58.0748024,18.92227554,70.4852066,51.70068359,42.32627869,42.12306595,41.42571259
12/23/2015,77.33300018,49.675457,60.60106659,19.14535904,71.24310303,52.30708694,43.32588196,42.47646332,42.06392288
12/24/2015,77.12662506,49.62667847,60.05485153,19.12942505,71.31200409,52.28752518,43.22788239,42.45683289,42.03491211
12/25/2015,77.12662506,49.62667847,60.05485153,19.12942505,71.31200409,52.28752518,43.22788239,42.45683289,42.03491211
12/26/2015,77.12662506,49.62667847,60.05485153,19.12942505,71.31200409,52.28752518,43.22788239,42.45683289,42.03491211
12/27/2015,77.12662506,49.62667847,60.05485153,19.12942505,71.31200409,52.28752518,43.22788239,42.45683289,42.03491211
12/28/2015,77.32318115,49.55839157,58.96240997,19.11349106,70.97734833,52.17015839,42.9240799,42.42737961,42.11227417
12/29/2015,78.21748352,49.98763657,59.37207794,19.31267166,71.84352875,52.6689682,43.32588196,43.00655746,42.34435272
12/30/2015,77.58851624,49.81203461,58.57225418,19.17722893,71.53839874,52.22883987,42.9240799,42.64334488,42.30567169
12/31/2015,76.81214142,49.25596619,58.83561325,18.98601341,70.89860535,51.84739304,42.5516777,42.04453278,41.85118484
1/1/2016,76.81214142,49.25596619,58.83561325,18.98601341,70.89860535,51.84739304,42.5516777,42.04453278,41.85118484
1/2/2016,76.81214142,49.25596619,58.83561325,18.98601341,70.89860535,51.84739304,42.5516777,42.04453278,41.85118484
1/3/2016,76.81214142,49.25596619,58.83561325,18.98601341,70.89860535,51.84739304,42.5516777,42.04453278,41.85118484
1/4/2016,75.49525452,48.63160706,58.81610489,18.61951828,69.61901855,51.15296555,41.88527679,41.49480438,41.76415634
1/5/2016,75.39698029,48.94378662,59.04044342,18.69122505,69.95368195,51.2898941,41.86567688,41.38682175,42.06392288
1/6/2016,74.65991211,48.77794266,56.7677803,18.40440369,69.38279724,50.49765778,40.76807785,40.87635803,41.98656464
1/7/2016,73.12680817,48.19260788,55.38272476,17.88652992,67.97525787,49.12836456,39.66067123,39.66891479,41.70613861
1/8/2016,72.34060669,47.8218956,54.67068863,17.60767555,66.95159149,48.62954712,39.25887299,39.3547821,41.68680191
1/9/2016,72.34060669,47.8218956,54.67068863,17.60767555,66.95159149,48.62954712,39.25887299,39.3547821,41.68680191
1/10/2016,72.34060669,47.8218956,54.67068863,17.60767555,66.95159149,48.62954712,39.25887299,39.3547821,41.68680191
1/11/2016,72.91059875,48.27065277,53.50022125,17.63157654,66.15431213,48.65888977,38.59247208,39.61001205,41.90920639
1/12/2016,73.71646881,48.5340538,53.62702179,17.76702118,67.00080872,49.05011749,38.65127182,40.08121109,41.74481583
1/13/2016,71.23009491,47.64629745,52.33950424,17.30491829,65.0125351,47.86665344,37.75947189,39.00138474,41.72547531
1/14/2016,71.74112701,47.87067413,54.59265518,17.45629692,66.75473022,48.43393707,38.26907349,39.73762894,42.35401917
1/15/2016,70.26699829,47.11949158,53.01252365,17.0659008,65.81964874,47.58301544,37.48507309,38.6185379,41.97689438
1/16/2016,70.26699829,47.11949158,53.01252365,17.0659008,65.81964874,47.58301544,37.48507309,38.6185379,41.97689438
1/17/2016,70.26699829,47.11949158,53.01252365,17.0659008,65.81964874,47.58301544,37.48507309,38.6185379,41.97689438
1/18/2016,70.26699829,47.11949158,53.01252365,17.0659008,65.81964874,47.58301544,37.48507309,38.6185379,41.97689438
1/19/2016,70.53233337,47.68531418,51.87131882,17.05793381,65.80981445,47.57323456,37.02446747,38.65780258,42.60543442
1/20/2016,69.91320038,47.09022903,50.49601746,16.72330856,65.93776703,46.95705032,36.75006866,38.35348892,41.64812088
1/21/2016,70.80750275,47.27558136,52.06639099,16.6516037,65.74091339,47.16244507,37.07346725,38.56945419,41.60943985
1/22/2016,72.04577637,48.08529282,54.36831665,16.95435905,66.78426361,47.57323456,37.73987198,39.63946152,42.35401917
1/23/2016,72.04577637,48.08529282,54.36831665,16.95435905,66.78426361,47.57323456,37.73987198,39.63946152,42.35401917
1/24/2016,72.04577637,48.08529282,54.36831665,16.95435905,66.78426361,47.57323456,37.73987198,39.63946152,42.35401917
1/25/2016,71.22026825,47.65604782,51.83230209,16.61176682,66.16416168,46.98639297,36.5344696,39.17808533,41.99623489
1/26/2016,72.26198578,48.08529282,53.79283524,16.89062119,66.66614532,47.87643814,37.16167068,39.56093216,42.28633118
1/27/2016,71.13182068,48.04627609,53.53923416,16.82688141,65.90824127,47.33849716,36.86766815,38.74615097,42.38302994
1/28/2016,72.04577637,48.5340538,55.1681366,16.83485031,64.37274933,47.61235809,36.92647171,39.24679947,43.05992126
1/29/2016,72.83198547,49.51936722,56.77753448,17.30491829,65.42594147,48.89362717,37.99467468,40.48369217,43.92053604
1/30/2016,72.83198547,49.51936722,56.77753448,17.30491829,65.42594147,48.89362717,37.99467468,40.48369217,43.92053604
1/31/2016,72.83198547,49.51936722,56.77753448,17.30491829,65.42594147,48.89362717,37.99467468,40.48369217,43.92053604
2/1/2016,73.27422333,49.685215,55.83140564,17.23321342,65.52436829,48.77626038,38.151474,40.6309433,44.33634186
2/2/2016,71.84923553,49.05109787,53.96840668,16.75517654,64.57944489,47.79819107,37.8966713,39.9045105,44.52973938
2/3/2016,71.6625061,48.94378662,55.88993073,16.77111244,65.00269318,48.57086563,39.17067337,39.8554306,45.08092117
2/4/2016,71.24974823,48.49502945,55.86066818,16.91452217,64.64834595,49.41200638,40.25847626,39.89469528,44.88752365
2/5/2016,68.95009613,48.41698456,54.56339645,16.69143867,63.38845444,48.94252777,39.79787827,38.77560425,45.0325737
2/6/2016,68.95009613,48.41698456,54.56339645,16.69143867,63.38845444,48.94252777,39.79787827,38.77560425,45.0325737
2/7/2016,68.95009613,48.41698456,54.56339645,16.69143867,63.38845444,48.94252777,39.79787827,38.77560425,45.0325737
2/8/2016,67.61355591,48.29016495,54.28053284,16.26917458,62.52227402,48.5317421,38.74927521,38.21605682,44.87785721
2/9/2016,67.50544739,48.61209869,52.97350693,16.24527168,62.98488998,48.82516098,39.22947311,38.03935623,45.0325737
2/10/2016,67.38751984,48.55356598,52.75892258,16.15763092,63.54593658,48.5904274,38.85707092,38.1178894,44.98422623
2/11/2016,67.3482132,48.16334152,52.53458405,15.663661,62.52227402,47.62213898,38.0142746,38.0197258,44.19129562
2/12/2016,68.58648682,48.84623337,53.91963959,16.32494545,63.35892105,48.5806427,39.1412735,38.54981995,44.05591583
2/13/2016,68.58648682,48.84623337,53.91963959,16.32494545,63.35892105,48.5806427,39.1412735,38.54981995,44.05591583
2/14/2016,68.58648682,48.84623337,53.91963959,16.32494545,63.35892105,48.5806427,39.1412735,38.54981995,44.05591583
2/15/2016,68.58648682,48.84623337,53.91963959,16.32494545,63.35892105,48.5806427,39.1412735,38.54981995,44.05591583
2/16/2016,70.24733734,49.23645401,54.45610428,16.58786392,64.54991913,49.55871201,39.73907471,39.23698044,44.33634186
2/17/2016,71.76078033,49.7437439,56.24106979,16.81094933,65.36687469,50.32160568,40.5230751,40.04194641,44.24931335
2/18/2016,71.2890625,49.51936722,55.53878784,16.71534157,64.96331787,50.29226303,40.40547562,39.88487625,44.97455215
2/19/2016,71.48561096,49.59741211,55.4119873,16.71534157,64.89442444,50.19445801,39.93507767,39.91432953,44.67478943
2/20/2016,71.48561096,49.59741211,55.4119873,16.71534157,64.89442444,50.19445801,39.93507767,39.91432953,44.67478943
2/21/2016,71.48561096,49.59741211,55.4119873,16.71534157,64.89442444,50.19445801,39.93507767,39.91432953,44.67478943
2/22/2016,72.87129974,49.84130478,56.82630539,16.97826004,65.81964874,51.04537582,40.69947815,40.44442749,45.19696045
2/23/2016,72.46836853,49.83154678,54.88527679,16.67550468,65.32750702,50.53678131,39.69987488,39.80634689,45.23564148
2/24/2016,72.89095306,49.98763657,55.44124985,16.6356678,65.54405212,50.56612015,40.1114769,40.11066437,45.44837952
2/25/2016,73.61818695,50.55345917,55.49002075,16.8667202,66.36101532,51.2312088,40.63087463,40.61130905,45.91253281
2/26/2016,73.53957367,49.84130478,55.82165146,16.98622894,66.24289703,51.29967117,41.21887589,40.50332642,44.64577866
2/27/2016,73.53957367,49.84130478,55.82165146,16.98622894,66.24289703,51.29967117,41.21887589,40.50332642,44.64577866
2/28/2016,73.53957367,49.84130478,55.82165146,16.98622894,66.24289703,51.29967117,41.21887589,40.50332642,44.64577866
2/29/2016,73.15628815,49.675457,55.18764496,16.80298233,65.1897049,50.97691345,40.964077,40.21864319,44.77148819
3/1/2016,75.0923233,50.15348053,56.63122559,17.36865807,66.58740234,51.97454071,42.01268005,41.41627121,44.5490799
3/2/2016,75.02352905,50.29981232,58.01628113,17.55987167,66.69567871,52.01366425,41.84608078,41.53406906,44.78115463
3/3/2016,75.46577454,50.55345917,58.89413452,17.67938042,66.50865936,52.3853302,42.10087967,41.53406906,45.05191422
3/4/2016,75.39698029,50.76808167,59.45986176,17.75108528,66.3511734,52.60050583,42.59088135,41.6420517,45.55474854
3/5/2016,75.39698029,50.76808167,59.45986176,17.75108528,66.3511734,52.60050583,42.59088135,41.6420517,45.55474854
3/6/2016,75.39698029,50.76808167,59.45986176,17.75108528,66.3511734,52.60050583,42.59088135,41.6420517,45.55474854
3/7/2016,75.07266998,50.4559021,60.85467148,17.74311829,66.88269043,52.75699615,43.08088303,41.38682175,45.80616379
3/8/2016,74.48301697,50.6022377,58.29914856,17.45629692,66.06572723,52.01366425,42.23807907,41.13158798,46.26064682
3/9/2016,74.6304245,50.98270416,59.24527359,17.48019791,66.18384552,52.17993546,42.50268173,41.48498535,46.47338104
3/10/2016,74.8171463,51.00221634,59.29404449,17.46426582,66.2232132,52.1016922,42.72808075,41.44571686,46.51206207
3/11/2016,75.96697235,51.1680603,60.82540894,17.91839981,67.51263428,52.85480118,43.51208115,42.08379745,46.56040955
3/12/2016,75.96697235,51.1680603,60.82540894,17.91839981,67.51263428,52.85480118,43.51208115,42.08379745,46.56040955
3/13/2016,75.96697235,51.1680603,60.82540894,17.91839981,67.51263428,52.85480118,43.51208115,42.08379745,46.56040955
3/14/2016,76.25196838,51.13879395,60.42549896,17.86262894,67.22718811,52.90370941,43.21808243,42.13288116,46.61843109
3/15/2016,76.23232269,51.26561737,60.30845261,17.85466194,66.18384552,52.87436295,43.316082,42.28994751,46.70545959
3/16/2016,76.85145569,51.3826828,61.35211945,17.81482315,66.02635956,53.06019974,43.67868423,42.78077698,47.42102814
3/17/2016,76.95955658,51.69486237,62.19095612,18.02994156,65.25860596,54.22409821,44.48228455,42.93784332,47.68211365
3/18/2016,77.05891418,51.62745285,62.36886978,18.20761108,66.02310944,54.68652725,44.66583633,43.00675964,47.3799324
3/19/2016,77.05891418,51.62745285,62.36886978,18.20761108,66.02310944,54.68652725,44.66583633,43.00675964,47.3799324
3/20/2016,77.05891418,51.62745285,62.36886978,18.20761108,66.02310944,54.68652725,44.66583633,43.00675964,47.3799324
3/21/2016,77.09838104,51.6568718,62.15275574,18.17556953,66.40834045,55.01093292,44.87234879,43.15475082,47.33121872
3/22/2016,76.9701004,51.35289001,61.80893326,18.1194973,67.07015991,54.69636154,44.3609848,43.16461945,47.17533112
3/23/2016,76.42736053,51.36269379,60.45330048,17.98332024,66.59601593,54.34246445,43.81028366,42.91796112,47.52607727
3/24/2016,76.52603912,51.30386353,60.74800873,17.87117577,66.56639099,54.18518066,43.81028366,43.03635406,47.65273666
3/25/2016,76.52603912,51.30386353,60.74800873,17.87117577,66.56639099,54.18518066,43.81028366,43.03635406,47.65273666
3/26/2016,76.52603912,51.30386353,60.74800873,17.87117577,66.56639099,54.18518066,43.81028366,43.03635406,47.65273666
3/27/2016,76.52603912,51.30386353,60.74800873,17.87117577,66.56639099,54.18518066,43.81028366,43.03635406,47.65273666
3/28/2016,76.87142181,51.57842255,60.42383194,17.927248,66.37870789,54.20484161,43.99712753,42.92782593,47.47736359
3/29/2016,77.65098572,51.96084976,60.70871353,17.95928955,67.14916992,54.55873489,44.24297714,43.59872818,48.1788559
3/30/2016,78.14438629,52.30405426,60.82659149,18.06342506,67.15904999,54.65703583,44.4396553,43.85525131,48.06193924
